,Country,Year,GDP,Region_x,HUMAN FREEDOM (Score),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Disappearances,Violent Conflicts,Organised Conflicts,Terrorism Fatalities,Terrorism Injuries,"Disapperances, Conflicts, and Terrorism",Female Genital Mutilation,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,"Establishing Educational, Sporting and Cultural Organizations","Operating Educational, Sporting and Cultural Organizations","Establishing and Operating Educational, Sporting and Cultural Organizations","Association, Assembly, & Civil Society",Press Killed,Press Jailed,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),Government Consumption,Transfers and subsidies,Government  enterprises and investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory costs of the sale of real property ,Reliability of police,Business costs of crime,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates,Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Conscription,Labor market regulations,Administrative requirements,Bureaucracy burden,Startinga  business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),Happiness Rank,Happiness Score,Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,January_cpi food,February_cpi food,March_cpi food,April_cpi food,May_cpi food,June_cpi food,July_cpi food,August_cpi food,September_cpi food,October_cpi food,November_cpi food,December_cpi food,January_cpi general,February_cpi general,March_cpi general,April_cpi general,May_cpi general,June_cpi general,July_cpi general,August_cpi general,September_cpi general,October_cpi general,November_cpi general,December_cpi general,January_Food price inflation,February_Food price inflation,March_Food price inflation,April_Food price inflation,May_Food price inflation,June_Food price inflation,July_Food price inflation,August_Food price inflation,September_Food price inflation,October_Food price inflation,November_Food price inflation,December_Food price inflation
1130,146,2017,7416.223344,7,6.76,4.0,4.283274455737955,4.3,3.31028613056714,8.42059925365256,10.0,10.0,7.5,10.0,10.0,9.5,10.0,5.0,5.0,7.5,8.75,8.89019975121752,10.0,10.0,10.0,10.0,5.0,5.0,5.41666666666667,9.24,8.011111111111111,8.62555555555556,7.5,7.5,7.5,7.5,5.0,7.5,5.0,5.0,7.5,6.66666666666667,6.25,6.25,10.0,10.0,6.33333333333333,7.25,7.5,7.5,7.5,8.39583333333333,7.0,10.0,10.0,10.0,7.5,8.75,7.52154508155728,0.0,8.63487738419619,0.0,10.0,10.0,10.0,3.61719381219756,4.45041423927875,3.85018826576577,3.5,2.99739282882883,6.4,5.0,0.0,7.45866368663153,1.3958944883333302,4.7338106218975895,1.0,3.2681837435465,7.40435688950624,5.14597433036344,9.888556892513929,10.0,8.1097220280959,9.68,9.5,10.0,9.72666666666667,3.92830848666667,5.045582183954799,4.486945335310731,10.0,5.3419158647959195,8.46153846153846,4.31440001129185,6.90172716316719,7.77883479128615,8.0,6.3973237261966,4.0,5.1986618630983,2.2333333333333303,5.22922982446803,6.3917857805887905,8.0,10.0,7.29931519723727,4.07125384,4.888888888888889,9.576826706309689,3.5116332142354305,7.54209527797642,6.90622589488437,6.485133996458959,6.327703685598179,5.99,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,187.330324,187.140334,187.330324,187.140334,187.520315,187.330324,187.520315,186.570364,186.190383,186.760354,187.710305,188.850246,98.936442,98.835073,99.037812,99.037812,99.139181,99.139181,99.139181,98.835073,98.632335,98.936442,99.24055,99.646028,0.003052,0.011294,0.009212,0.009221,0.013347,0.01232,0.015432,0.010288,0.004098,0.008205,0.009193000000000002,0.008114
1131,148,2017,31461.26406,3,6.62,4.42030777156329,5.90068572847278,3.87311315473898,4.73136888492502,0.0,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,6.5,10.0,10.0,2.5,7.5,7.5,7.5,8.75,8.76,8.47222222222222,8.61611111111111,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,10.0,7.66666666666667,7.25,10.0,10.0,10.0,8.72916666666667,0.0,0.0,0.0,0.0,10.0,5.0,6.53850194345348,6.431712798607,7.891008174386919,0.0,9.0,6.0,7.5,5.1957368930806505,5.4036915732149104,5.79873720833333,3.21770320375,5.610497395,8.33333333333333,3.3333333333333304,2.96449804698544,6.210908928342089,3.14315537583333,2.8834907216666696,0.9762,4.55576213575258,9.674677895779519,7.13177991995928,9.62392311963294,10.0,9.107595233842929,8.9,7.86,5.8056,7.52186666666667,6.43076260916667,6.18107939067608,6.305920999921369,10.0,6.0404205325,6.153846153846151,10.0,7.398088895448719,7.806469140509191,8.0,0.0,10.0,6.0,10.0,4.138505061666669,6.04462742833333,10.0,10.0,7.55322458166231,3.8250505925,6.66666666666667,9.65647328913308,2.9415047960000003,6.79236889800385,7.6460414417598495,6.25468428067724,6.602636287446519,6.7,38.0,6.1680002212524405,1.3802285194397,0.5199832916259771,0.518630743026733,0.00896481610834599,0.32529646158218395,2.0532474517822297,110.052018,110.34548999999998,110.149842,108.780306,108.486833,108.584657,109.85637,110.83461,111.030258,112.204146,113.867154,113.475858,104.758434,104.758434,104.758434,104.758434,104.659698,104.659698,104.758434,104.955905,104.955905,105.548318,105.844525,105.745789,0.076555,0.029197000000000008,0.036832,0.018315,0.017431,0.005435,0.014767,0.019332,0.018449,0.036525,0.044607,0.035714
1132,149,2017,12047.051140000001,4,6.08,3.17127334066189,4.90350148088546,4.2958722599682595,4.75780369530425,8.780159365565291,10.0,10.0,5.0,9.85547621295996,9.91328572777598,8.953752388147189,10.0,0.0,0.0,0.0,5.0,7.57797058457083,0.0,5.0,10.0,5.0,2.5,5.0,7.5,8.03333333333333,3.8388888888888903,6.45740740740741,7.5,7.5,2.5,3.3333333333333304,7.5,5.0,5.0,7.5,7.5,5.0,10.0,8.0,10.0,10.0,4.0,5.5,10.0,7.5,10.0,8.142857142857139,7.0,0.0,0.0,0.0,2.5,1.25,5.96897002499522,5.1529411764705895,6.411152108805389,7.0,7.0,2.0,4.5,5.102711940274951,5.63336104511019,4.780596494166669,4.21914259583333,5.86826245,6.66666666666667,8.33333333333333,4.881959393311191,7.257791190350599,5.723547935,5.266134738333331,0.7955,5.28649412100026,9.016966463123198,9.6323980899799,8.93414541301865,0.0,6.89587749153044,8.83333333333333,7.68,5.2672,7.2601777777777805,4.7486786041666695,7.25681297287662,6.002745788521639,8.588807785888081,5.439816315833331,0.7692307692307689,9.40317951178993,5.204075532284679,6.76395172111804,5.0,6.671497231310361,10.0,7.22383241043679,6.1,2.94557392583333,4.62550818916667,10.0,3.0,5.36357240377803,3.3559068041666698,5.33333333333333,9.698698542206971,3.97921089316667,9.35950571952602,8.38585698863533,6.68541871350583,6.424274509240219,6.2,102.0,4.80499982833862,0.8683514595031742,0.613212049007416,0.289680689573288,0.0867231488227844,0.0496933571994305,1.8902511596679696,106.110384,106.354315,106.658124,107.112701,106.82723,107.031492,106.950148,108.800024,109.872094,110.833756,112.639122,112.874418,106.805116,106.584128,106.791225,107.603984,107.99603700000002,108.32498,109.365719,109.722181,110.360336,111.399528,112.12796000000002,112.560409,0.04914,0.052589,0.055169,0.056653,0.040428,0.039778,0.03676,0.053685,0.05963400000000001,0.069084,0.08416699999999999,0.078412
1133,150,2017,27915.52365,4,6.21,3.57999469770944,4.37341402167669,3.9701610185025697,3.9745232459629,8.27490640421821,5.0,4.64569662211572,2.5,9.08353481118712,9.18756599478209,6.08335948561699,10.0,0.0,0.0,7.5,8.75,7.702755296611731,10.0,0.0,10.0,6.66666666666667,2.5,5.0,2.5,7.048888888888889,3.93333333333333,4.494074074074071,7.5,5.0,2.5,3.3333333333333304,5.0,5.0,5.0,2.5,7.5,5.0,2.5,4.5,9.58717784287708,0.8353481118711709,1.0,1.75,5.0,7.5,5.0,4.38178942210689,7.0,10.0,10.0,10.0,7.5,8.16666666666667,5.74023931859509,5.9647058823529395,6.54223433242507,7.0,7.0,7.0,7.0,6.499056278703151,6.601199298696231,3.25199306,3.23935409333333,5.2616240575,3.3333333333333304,5.0,4.36199673737634,8.59065886340044,5.3728497025,5.755081176666669,0.8809999999999999,4.61544011201951,8.29538222383386,9.31515556215321,7.77113778318472,10.0,8.84541889229295,9.46666666666667,7.82,0.5824,5.956355555555559,5.8707888925,9.355032694911571,7.61291079370579,10.0,5.84440509416667,2.3076923076923097,8.40754873995335,5.51988204727077,7.27228709913303,5.0,8.904593639575971,5.0,6.30153121319199,5.56666666666667,4.13324236833333,7.06297874416667,8.0,1.0,4.7133569375467195,3.98766656666667,7.111111111111111,9.66453693995556,4.346271674,9.232612214071391,8.09441450047226,7.0727688343795005,6.0292189950393995,6.67,69.0,5.5,1.33775317668915,0.6376056075096129,0.300740599632263,0.0996715798974037,0.0466930419206619,1.87927794456482,115.9933,116.9733,119.2304,120.6952,120.0328,118.7626,117.9192,117.6562,117.3899,119.705,122.2249,124.0791,115.0258,115.9583,117.1364,118.6676,119.1972,118.8787,119.0552,119.67299999999999,120.4521,122.9541,124.7885,125.6442,0.07766,0.08717799999999999,0.125335,0.156264,0.169079,0.14343599999999998,0.100651,0.11971500000000003,0.125041,0.12738,0.15774000000000002,0.137874
1134,144,2017,3090.4943710000002,8,6.26,3.28115739673442,5.04356796227687,3.93893102986628,4.24413105327987,7.52,5.0,10.0,7.5,9.95346945066155,9.98604083519847,8.487902057172,9.0,5.0,5.0,0.0,4.5,6.83596735239067,10.0,5.0,10.0,8.33333333333333,7.5,7.5,5.0,8.32666666666667,6.01666666666667,6.44777777777778,7.5,5.0,7.5,6.66666666666667,2.5,7.5,6.66666666666667,5.0,10.0,7.5,5.0,5.0,10.0,10.0,3.0,4.5,10.0,10.0,5.0,7.5,0.0,0.0,10.0,5.0,2.5,2.5,5.748135712528749,6.5,10.0,7.0,8.0,4.0,6.0,3.79112554384962,6.65822510876992,4.6166972325,4.67818230375,5.21884560583333,6.66666666666667,8.33333333333333,5.714490119544849,7.024452654109111,5.64639012,5.1234658566666695,0.9318,5.690495091963661,9.923924793659301,9.20647115403532,8.936256789542151,5.0,8.266663184309191,7.34151329243354,7.42,5.098,6.61983776414451,4.8500992858333305,0.7964795516244849,2.82328941872891,10.0,4.9767754475,1.53846153846154,10.0,5.50507899532051,6.23705154454848,8.0,8.26572763765038,10.0,8.75524254588346,5.56666666666667,4.38400924166667,5.8508145808333305,10.0,5.0,6.512450485865481,4.37920033916667,2.0,8.50293323425727,3.89362128616667,7.9073665548884104,7.67966942116328,5.72713180594038,6.998274945896441,6.77,153.0,3.34899997711182,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,0.621130466461182,93.91243349999999,93.8171805,94.87157099999999,95.3367575,96.272053,96.2082,96.7298845,97.0969415,97.0285865,97.129099,96.984043,97.052328,94.90161599999999,94.909007,95.406762,96.1141975,96.339092,96.500996,97.2662785,97.271116,97.6575215,97.698308,97.49767700000001,97.68724850000001,0.0535985,0.056377,0.054869,0.057676000000000005,0.0566295,0.057084,0.0570175,0.0536925,0.053962,0.0551045,0.0532965,0.054169
1135,151,2017,1945.358604,8,6.61,1.89133149996729,4.52782178617992,3.3997791766067005,3.3630408923449804,5.6,10.0,8.172470193649879,7.5,9.94556294193851,9.99066793290374,9.12174021369843,9.9,5.0,5.0,5.0,7.45,7.39058007123281,10.0,10.0,2.5,7.5,7.5,7.5,10.0,7.55555555555556,7.638888888888889,8.39814814814815,7.5,5.0,7.5,6.66666666666667,2.5,7.5,6.66666666666667,10.0,10.0,7.5,10.0,7.0,10.0,8.13358658074881,4.0,3.75,10.0,10.0,7.5,7.626226654392691,0.0,0.0,0.0,0.0,2.5,0.833333333333333,5.82417605448186,8.94117647058824,10.0,8.0,5.0,3.0,4.0,6.45631688753577,7.4794986716248,3.9389735458333304,4.11645482,5.07112781166667,3.3333333333333304,5.83333333333333,4.869959496839231,8.18722718972419,4.52452500666667,4.081293345,0.9286,4.7096656163328,9.064690224942689,9.395565527498109,8.95805658817156,10.0,9.35457808515309,7.71647509578544,7.46,5.2248,6.800425031928481,6.0138253375,4.6177643821078895,5.31579485980394,10.0,6.751639445,8.46153846153846,10.0,8.40439263551282,7.63015313181131,8.0,8.51077819574826,9.0,8.50359273191608,10.0,5.51249146416667,8.433293104166669,8.0,10.0,8.657630761388889,4.3230644858333305,4.2222222222222205,8.87865318586863,2.982398232,9.0455555693795,7.814181338777,6.21101250568012,7.79074533299503,7.39,133.0,4.08099985122681,1.12982773780823,0.21763260662555706,0.443185955286026,0.057069718837738,0.32576605677604703,1.526362657547,111.955236,113.848244,115.76616,118.057696,119.228372,116.862112,115.118552,115.946743,117.908248,118.057696,117.210824,115.747479,109.300982,110.232494,110.962423,111.453466,112.083859,111.393744,110.856251,111.042051,112.123673,112.462094,112.28293,112.919959,0.088383,0.109809,0.115772,0.124763,0.147626,0.13533,0.108333,0.106358,0.099274,0.089786,0.065795,0.03347
1136,152,2017,8693.693648999999,2,6.26,4.17062739327548,5.13637002565312,3.73631934371513,4.54637355865627,7.52,5.0,6.958958693922581,0.0,9.702587647327391,9.714484141434301,6.2752060965368495,10.0,10.0,10.0,10.0,10.0,7.931735365512281,0.0,10.0,10.0,6.66666666666667,10.0,10.0,2.5,7.48444444444444,7.5888888888888895,5.85777777777778,7.5,7.5,10.0,10.0,5.0,10.0,7.5,2.5,10.0,10.0,5.0,5.5,10.0,9.776940735495538,5.66666666666667,3.75,7.5,7.5,7.5,7.384801057451741,7.0,10.0,10.0,10.0,10.0,9.0,6.56045178123176,4.86176470588235,5.45231607629428,10.0,10.0,7.0,8.5,6.96918106873893,7.15665237018311,2.57654170166667,2.92574703708333,3.8358285033333304,8.33333333333333,6.66666666666667,4.802620499547009,9.087032735512109,4.51819837083333,5.2126352,0.6667,4.4407002981534,7.81723697955723,5.0118723615265,7.11233545022502,0.0,4.98536119782719,9.46,9.1,7.9479999999999995,8.836,4.86364265333333,6.53018870759883,5.69691568046608,9.36210131332082,3.78323396,0.0,5.86315898970431,3.2154643165681,6.7776203275887505,5.0,9.357894736842109,9.0,7.785964912280701,5.56666666666667,5.21129488916667,4.73843852666667,6.0,0.0,5.128020911185231,3.93960058666667,6.0,9.7855898632691,2.9366825815,9.52192317067564,6.3289455817921505,6.418790297317259,6.444258706927731,5.96,132.0,4.09600019454956,1.39453756809235,0.575903952121735,0.122974775731564,0.0230294708162546,0.270061463117599,0.8143823146820072,114.215174,115.89664,117.204447,118.574531,121.314699,125.362674,125.736333,124.989015,127.480077,128.85016000000002,130.033415,131.963987,123.261898,124.476016,126.730807,127.88711,129.505934,131.587279,131.87635500000002,131.702909,134.362406,135.981231,137.195349,138.58291200000002,0.029759,0.052602,0.071754,0.083049,0.10619,0.14962899999999998,0.163689,0.168219,0.188044,0.17959,0.17899500000000002,0.177222
1137,156,2017,22728.13475,3,7.74,6.24671498873667,7.37288405949298,5.4129343146736595,6.6416404061457,6.72,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.90666666666667,10.0,10.0,10.0,10.0,7.5,7.5,7.5,9.0,8.93888888888889,8.47962962962963,7.5,10.0,7.5,7.5,5.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,8.0,7.5,10.0,10.0,10.0,9.35714285714286,10.0,10.0,10.0,10.0,10.0,10.0,8.42075401688034,6.56470588235294,5.899395252314499,7.0,7.0,6.0,6.5,5.63596994976353,6.32001421688619,7.52826650916667,4.40291374916667,6.529566845,5.83333333333333,4.16666666666667,3.5910653719942003,6.45167166449075,5.26631832166667,4.4420866166666695,0.9524,5.22938290201018,8.230570122810331,9.15505388698956,8.756381234876269,10.0,9.035501311169039,8.44,7.94,6.8688,7.7496,5.70825735666667,6.21895356591915,5.963605461292911,10.0,6.974990765,8.46153846153846,7.743794892062299,7.72677470620025,7.85999504187329,5.0,8.09518596650884,9.0,7.36506198883628,8.9,2.88654843916667,2.36962834916667,8.0,10.0,6.12809992625586,2.99683054333333,7.55555555555556,9.55449161705894,6.2781787714999995,6.82318737690767,8.172879785746929,6.896853941683741,6.79667195225863,7.05,28.0,6.4539999961853,1.41222786903381,0.719216823577881,0.5793922543525699,0.17806187272071802,0.175096929073334,2.17240953445435,110.850341,110.346475,111.543155,111.543155,111.228239,111.102273,111.606138,113.054751,114.503363,115.133195,115.63706,116.518824,113.994731,114.563164,115.337054,115.590452,115.741121,115.912336,116.282159,117.179324,117.809394,118.350433,118.747651,118.384676,0.062802,0.044723,0.041152,0.035067,0.011455,0.000567,0.00113,0.00673,0.021348,0.02639,0.039049,0.050539
1138,155,2017,59927.929829999994,5,8.46,7.61955022912645,6.68299419547536,6.54719055015653,6.9499116582527805,7.88,10.0,9.886205358712061,7.5,9.9026081898887,9.426721050376448,9.34310691979545,10.0,10.0,10.0,10.0,10.0,9.07436897326515,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.90666666666667,8.65555555555555,8.85407407407407,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,10.0,10.0,10.0,9.285714285714288,7.0,10.0,10.0,10.0,10.0,9.0,8.72004899385832,6.7607481567259295,6.0272479564032695,8.0,5.0,5.0,5.0,10.0,7.15759922262584,7.708986599999999,7.591573795,7.91593035083333,6.66666666666667,8.33333333333333,5.233428590493981,8.99088303995548,8.15044681166667,6.337010065,1.0,7.43647325032772,9.74464260021657,9.877532245991109,9.57397799926807,10.0,9.79903821136894,9.49333333333333,9.32,6.5048,8.43937777777778,7.04154253,9.76449766324267,8.40302009662133,10.0,7.16848214416667,3.84615384615385,0.5531282065758779,3.85592139896546,7.674579818341139,10.0,8.0015050623449,10.0,9.33383502078163,9.45,7.5703628858333305,7.92213916833333,10.0,10.0,9.15708367569444,6.41947547583333,8.22222222222222,9.79792156620651,6.48772430416667,9.637556973676311,8.03836786813321,8.10054473503971,8.86382114383859,8.19,14.0,6.993000030517581,1.4199205636978105,0.7742866277694699,0.505740523338318,0.135638788342476,0.392578780651093,2.2181134223938,93.45452499999999,94.72938500000001,94.51691500000001,94.51691500000001,95.29598999999999,95.50847,95.54388,95.26058499999999,94.44608500000001,94.26902,95.543885,95.47306,96.549905,97.49802,97.853565,97.932575,98.28811999999999,98.327625,98.28812,98.28812,98.406635,98.327625,98.1301,97.65604,0.014369,0.018588,0.018489,0.020494,0.0194675,0.015424,0.015279000000000001,0.017396000000000002,0.017881,0.0198675,0.012673000000000002,0.014539000000000002
1139,158,2017,6857.984044,7,6.29,5.37603427811719,4.4489219695514,4.91125702156146,4.91207108974335,9.39264268458016,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,7.5,8.75,9.38088089486005,0.0,5.0,10.0,5.0,5.0,5.0,2.5,8.61555555555556,6.572222222222219,5.89592592592593,2.5,2.5,7.5,7.5,0.0,7.5,5.0,0.0,7.5,6.66666666666667,2.5,1.5,10.0,8.95332674626966,0.0,1.75,7.5,7.5,5.0,5.81476096375281,10.0,10.0,10.0,10.0,7.5,9.16666666666667,6.310973351785389,9.19705882352941,9.22615803814714,6.0,7.0,5.0,6.0,5.59790903426139,6.6987419644476995,4.1768187283333305,3.97279332125,4.89305237916667,5.0,6.66666666666667,5.6879887779773295,8.791664051767428,5.53568244,6.09489441,0.7727,5.0048797436738095,8.252161427987259,9.15202334450042,9.295948622376761,0.0,6.67503334871611,9.12,8.08,5.4688,7.55626666666667,4.812903205,5.74853703290115,5.28072011895057,10.0,5.17535607,0.7692307692307689,0.7743794892062309,2.2396554428123303,6.26916055710739,8.0,7.90679080784546,10.0,8.95339540392273,7.76666666666667,5.0851786141666695,6.1897738775,10.0,0.0,5.25981216740784,3.66099516583333,6.44444444444444,9.393742610012788,3.6612929503333302,8.21061293237419,4.4177554190305,5.964807253671429,6.72600494166733,6.27,94.0,5.07399988174438,1.27749133110046,0.6521689891815191,0.571055591106415,0.0876332372426987,0.234968051314354,1.46231865882874,94.5000385,93.8336285,94.42067349999999,95.06742550000001,95.8768785,96.6752765,98.1177335,98.19354799999999,98.607673,98.5461195,99.0224405,99.038196,94.92577349999999,95.103656,95.4380955,96.292809,96.825152,97.1573785,97.7780095,97.86080050000001,98.229359,98.2229545,98.2888145,98.89093700000001,0.046351500000000004,0.045966,0.0457955,0.045498,0.0452745,0.0450995,0.044726,0.043945,0.0458475,0.0438035,0.0414855,0.0457585
1140,159,2017,2645.3083829999996,4,4.3,3.3009159428105397,5.21123329903562,4.266270003526705,2.3718720102441297,7.33659906221074,0.0,0.0,0.0,1.00898322927588,4.88857156813952,1.1795109594830802,8.1,0.0,0.0,0.0,4.05,4.18870334056461,0.0,5.0,0.0,1.6666666666666698,2.5,5.0,3.75,8.07111111111111,4.81111111111111,5.9548148148148154,5.0,5.0,2.5,3.3333333333333304,2.9166666666666696,5.0,5.0,3.75,7.5,5.0,5.0,4.5,7.6401530785500995,10.0,1.33333333333333,1.0,7.5,7.5,5.0,4.993371602970861,7.0,0.0,0.0,0.0,0.0,0.0,2.75015021597511,10.0,9.020395960015199,4.0,10.0,8.0,9.0,3.52131721566602,7.108342635136241,2.3799469075,2.62682527333333,3.10338199166667,4.16666666666667,3.3333333333333304,3.7808029901867504,9.04923426052661,2.589603265,3.21432352,0.6591,3.15635647329149,9.906749915848039,6.88511247080814,5.06,10.0,7.9629655966640405,8.92,8.48,7.8112,8.40373333333333,4.03551340083333,10.0,7.01775670041667,4.8,2.5628827016666698,6.923076923076921,0.9956307718365799,3.4938634655267204,5.92883837481918,5.0,0.0,10.0,5.0,6.66666666666667,3.10396115,6.4250556625,8.0,10.0,6.118822887546719,3.1429555016666697,0.0,7.455399928896461,2.11255421216667,8.622462243734205,7.22008703598306,3.9861993357425693,5.0350074077631,5.84,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,97.01978249999999,97.4413105,96.91451,96.826765,96.722972,96.94082900000001,97.05963,98.2327225,98.6631355,98.8369465,98.15374449999999,97.8467175,95.7437765,96.3301765,96.5770185,96.926556,96.6799805,97.3237035,97.7812375,98.485128,98.541841,98.8022915,98.534932,98.5325345,0.028257499999999998,0.025906,0.0236975,0.024910500000000002,0.028139499999999998,0.031246,0.030988,0.029421500000000003,0.0275835,0.029956,0.0293105,0.028123000000000002
1141,134,2017,13438.28289,8,7.08,5.8887149607981595,6.067467322702679,5.2282304209720305,5.72813756815763,0.0,10.0,10.0,5.0,9.876580553510118,9.97531611070202,8.97037933284243,10.0,5.0,5.0,7.5,8.75,5.90679311094748,10.0,10.0,10.0,10.0,7.5,7.5,10.0,8.27777777777778,9.81666666666667,9.364814814814821,10.0,10.0,7.5,6.66666666666667,10.0,7.5,6.66666666666667,10.0,10.0,7.5,10.0,10.0,10.0,10.0,7.33333333333333,5.0,10.0,10.0,10.0,8.904761904761902,7.0,10.0,10.0,10.0,7.5,8.16666666666667,7.552357008400611,4.10294117647059,8.12261580381471,4.0,5.0,4.0,4.5,8.13401377892677,5.77191415184241,6.1088275908333305,5.11535654458333,5.38883010583333,8.33333333333333,3.3333333333333304,3.9255061831255498,7.0013698868519105,3.65142325583333,2.59077986,1.0,5.04986223263638,9.01510302815101,9.703093448268039,8.96378355347251,5.0,8.170495007472889,8.797250859106528,8.48,4.832,7.3697502863688396,5.46153386416667,4.677539665801469,5.06953676498407,10.0,5.997332335,0.7692307692307689,8.29692309863818,5.0211620676229805,6.865112279743969,10.0,7.53476611883691,10.0,9.17825537294564,5.56666666666667,3.4789093341666697,4.31687335166667,8.0,10.0,6.60594362975437,3.686703245,3.55555555555556,8.71723783122925,2.8321137031666703,8.38771570500785,7.6460414417598495,5.804227913619861,7.19614230543996,6.61,101.0,4.8289999961853,1.38478863239288,0.18708007037639604,0.479246735572815,0.0725094974040985,0.13936237990856198,1.51090860366821,117.6834,118.3784,118.9575,118.8417,119.4209,119.305,119.5367,119.1892,119.1892,119.8842,120.3475,120.8108,109.6557,110.8548,111.3998,111.5088,111.8358,112.0538,112.2718,112.3808,112.9258,113.2528,113.3618,113.9068,0.125138,0.104865,0.090233,0.066528,0.069503,0.067357,0.06391799999999999,0.052147000000000006,0.05,0.048633,0.047379,0.043
1142,160,2017,4090.12004,8,6.49,2.06289573543535,4.89121280599612,4.15490519687998,4.11558372652422,7.8808226060329405,10.0,10.0,7.5,10.0,10.0,9.5,10.0,5.0,5.0,5.0,7.5,8.293607535344309,0.0,10.0,2.5,4.16666666666667,7.5,7.5,7.5,8.32666666666667,6.3388888888888895,7.33277777777778,7.5,7.5,7.5,6.66666666666667,7.5,7.5,6.66666666666667,7.5,10.0,7.5,7.5,7.5,10.0,10.0,3.6666666666666696,4.0,10.0,7.5,7.5,6.91666666666667,10.0,0.0,0.0,0.0,7.5,5.83333333333333,6.13347837102269,6.054195799036091,10.0,4.0,5.0,4.0,4.5,8.50141533467875,6.61112222674297,3.7027659025,3.6705742279166698,5.47763904,8.33333333333333,6.66666666666667,3.50841860188829,5.96103531117187,4.5263340075,5.677977403333331,0.9762,5.21768889275865,7.8700372142782,8.63288160147207,8.6845376915887,10.0,8.796864126834741,8.99300699300699,7.22,1.2708,5.8279356643356595,5.2811439833333305,2.4308028091870097,3.8559733962601697,10.0,6.893227100833331,9.23076923076923,10.0,8.70799877720085,7.09797695944917,5.0,7.55080959866166,10.0,7.516936532887219,4.43333333333333,4.7403369341666695,7.12181011833333,8.0,10.0,5.715913397638889,4.3934098875,4.0,9.38331300276216,3.14187177033333,7.83194917305658,8.16167045927912,6.15203571548853,6.461628548671549,6.84,116.0,4.513999938964839,1.00318729877472,0.25783589482307395,0.461603492498398,0.0782135501503944,0.249580144882202,1.82670545578003,126.63253799999998,128.17101499999998,128.476058,128.708156,128.79436299999998,128.38985,128.071545,128.197541,128.025125,128.694893,129.722754,131.148498,122.981536,124.164545,124.588885,125.038943,125.128955,125.900483,125.759036,125.855477,126.228382,126.723446,128.485101,129.34663999999998,0.073533,0.07413600000000001,0.06732,0.060542999999999986,0.059054,0.057805,0.053283,0.051395,0.050095,0.04897,0.048451,0.048177
